response_id,recorded_datetime,status,progress,is_finished,duration,id,snippet,text_match,idx_match
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2187,Krabbe disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,762,breast cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3780,spitoonObesity,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,730,breast cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,4644,Pendred Syndrome,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,22,Alzheimer's disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5194,Asthenozoospermia,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5015,Polymorphisms,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5015, breast cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5015,polymorphism,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5015,thoracic adolescent idiopathic scoliosis.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2023,Friedreich's ataxia,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2260,capsaicin pain,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2260,Polymorphisms,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2039,Friedreich's ataxia,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,569,rheumatic diseases,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,1355,breast cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2793,diabetes,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2568,intermittent porphyria.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3797, type-2 diabetes,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3965,Congenital disorder,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2512,Tay Sachs,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5107,torsion dystonia,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2919,priapism,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3533,Crohn disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3367,abetalipoproteinemia,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3979,endometrial cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3979,colorectal cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,858,hypertension,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,289,breast cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3836,endometrial cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3836,breast cancer risk,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5430,epithelial ovarian cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2853,cardiac arrhythmias,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2375,stuttering,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,4594,Andermann syndrome,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3078, Raynaud's phenomenon,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,1276,Schizophrenia Susceptibility Genetic,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3985,cumulative risk of developing CRC,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,4718,"Association of serotonin transporter gene variation with smoking, chronic obstructive pulmonary disease, and its depressive symptoms",True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3551,lung cancer.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3551,rinary bladder cancer pathogenesis,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3551,diabetes-associated combination of SNPs,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3551,synthase gene polymorphisms and prostate cancer risk.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,3551,Parkinson's disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5031,leukemia,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,5031,prostate cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,83,heterozygotes,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,83,Atherosclerosis Risk,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,4475,chronic liver disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,4475,Granulomatosis with Polyangiitis,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,4475,emphysema and liver disease.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2840,Bipolar Disorder,True,False
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2840,Autism-spectrum disorders,True,False
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2840,depressive disorder.,True,False
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2840,major depressive disorder,True,False
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2840,"psychiatric illness,",True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2759,Crohn's disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2759,Crohn's Disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,1158,lung cancer,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,1158,Artery Disease,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2475,argely unexplained difference is the level of circulating virus in the plasma during the non-symptomatic phase preceding progression to AIDS.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2475,This SNP is thought to be involved in determining the HIV viral load set point during the asymptomatic period of infection.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,2475,"This HLA allele, in turn, has been associated with several conditions",True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,28,Polymorphisms in genes that regulate cyclosporine metabolism affect cyclosporine blood levels and clinical outcomes in patients who receive allogeneic hematopoietic stem cell transplantation.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,28,esophageal cancer.,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,28, Pharmacogenetics of antidepressant response. Correlation between genetic polymorphisms,True,True
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,28,"rs1045642, also known as C3435T, is a SNP located in the ABCB1 gene. It is often studied in conjunction with rs2032582. C3435T has been mentioned by: A ""Silent"" Polymorphism in the MDR1 Gene Changes Substrate Specificity (for example, to verapamil) (R)-lansoprazole (Prevacid) concentrations are significantly increased in CYP2C19 extensive metabolizers with ABCB1 C3435T C allele. In a Korean population, plasma concentrations of fexofenadine (Allegra) were 17% lower in 2677AA/3435CC subjects and 47% higher in the 2677TT/3435TT subjects compared to 2677GG/3435CC subjects. In contrast, in this study no association was observed between the C3435T polymorphism and fexofenadine plasma or urine concentrations in a German Caucasian population. A meta-analysis including 9 case-control studies (totaling ~2,500 patients) found no association between rs1045642 and epilepsy riskA study of 98 methadone-maintaining patients concluded that the higher (>150 mg/day) and lower (< or =150 mg/day) methadone dose groups differed significantly in their rs1128503 status (experiment-wise p = 0.0325). Furthermore, individuals with the 3-locus genotype pattern (T;T)-(T;T)-(T;T) for SNPs rs1045642, rs2032582 and rs1128503, respectively, had an approximately 5-fold chance of requiring the 'higher' methadone dose, while individuals heterozygous for these three SNPs have an approximately 3-fold chance of stabilizing at the 'lower' methadone dose (point-wise p-value = 0.026). Identifying candidate causal variants responsible for altered activity of the ABCB1 multidrug resistance gene. Genetic predictors of the maximum doses patients receive during clinical use of the anti-epileptic drugs carbamazepine and phenytoin. ABCB1 genotypes and haplotypes in patients with dementia and age-matched non-demented control patients. Association of MDR1 genotypes with susceptibility to colorectal cancer in older non-smokers. Genetic studies of a cluster of acute lymphoblastic leukemia cases in Churchill County, Nevada. MDR1 gene variants, indoor insecticide exposure, and the risk of childhood acute lymphoblastic leukemia. No association between MDR1 (ABCB1) 2677G>T and 3435C>T polymorphism and sporadic colorectal cancer among Bulgarian patients. ABCB1 (MDR1) gene polymorphisms are associated with the clinical response to paroxetine in patients with major depressive disorder. Pharmacogenetics of minimal residual disease response in children with B-precursor acute lymphoblastic leukemia: a report from the Children's Oncology Group. Multiplexed genotyping of ABC transporter polymorphisms with the Bioplex suspension array. A PAI-1 (SERPINE1) polymorphism predicts osteonecrosis in children with acute lymphoblastic leukemia: a report from the Children's Oncology Group. Association of ABCB1 genetic variants with renal function in Africans and in Caucasians. Genotyping panel for assessing response to cancer chemotherapy. Polymorphisms affecting gene transcription and mRNA processing in pharmacogenetic candidate genes: detection through allelic expression imbalance in human target tissues. Bidirectional translational research: Progress in understanding addictive diseases. The pharmacokinetics and pharmacogenomics of efavirenz and lopinavir/ritonavir in HIV-infected persons requiring hemodialysis. No association of ABCB1 polymorphisms with drug-refractory epilepsy in a north Indian population. Germline genetic variations in drug action pathways predict clinical outcomes in advanced lung cancer treated with platinum-based chemotherapy. Prevalence in the United States of selected candidate gene variants: Third National Health and Nutrition Examination Survey, 1991-1994. Opiate and cocaine addiction: from bench to clinic and back to the bench. Investigation of candidate polymorphisms and disease activity in rheumatoid arthritis patients on methotrexate. Steroid biosynthesis and renal excretion in human essential hypertension: association with blood pressure and endogenous ouabain. Genetic determinants of target and novelty-related event-related potentials in the auditory oddball response. ABCB1 (MDR1) rs1045642 is associated with increased overall survival in plasma cell myeloma. No significant effect of ABCB1 haplotypes on the pharmacok",False,False
R_eOSosrnczqYqE9P,2020-09-22 10:37:23,IP Address,100,True,1252,28,arthritis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4622,Skin color,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5199,cardiac amyloidosis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,162,Alzheimer's disease assocation,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5160,Focal segmental glomerulosclerosis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5083,dilated cardiomyopathy,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2151,Alzheimer's risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4923,Leigh syndrome,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5133,dilated cardiomyopathy.,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1766,arterial calcification,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1766,hypophosphatemic rickets,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,75,adrenoleukodystrophy,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3536,inflammatory bowel disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4558,Lymphoproliferative syndrome,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,15,congenital Lamellar ichthyosis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,15,skin condition,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4534,schizophrenia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4534,developmental disorders,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2685,obesity,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2685,insulin sensitivity,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3011,Elevated HDL-Cholesterol,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,983,pathogenic rare mutation,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,983,hereditary diffuse gastric cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2346,fabry disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2346,hypertrophic cardiomyopathy,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2346,mental retardation,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1965,glomerulopathy with fibronectin deposits,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5223,gastric cancer.,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5223,Polymorphisms,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,385,longevity,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1283,hearing loss,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1283,Cisplatin,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1762,intracranial aneurysms,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3360,single nucleotide polymorphisms,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3360,prostate cancer risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3360,pseudoexfoliation syndrome,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3360,glaucoma,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1505,myocardial infarction,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5174,progressive familial heart block,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2753,ankylosing spondylitis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3874,utosomal dominant polycystic kidney disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3868,talipes equinovarus,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2568,acute intermittent porphyria,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1917,achondroplasia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2048,Friedreich's ataxia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1735,pulmonary hypertension,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1735,pulmonary capillary hemangiomatosis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1735,pulmonary venoocclusive disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2920,priapism,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5107,developing torsion dystonia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4655,type-2 diabetes,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3002,familial male precocious puberty,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3838,colorectal cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1828,deficiency-causing mutations,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2718,Graves' disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2718,nasopharyngeal carcinoma,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2718,adiation-induced toxicity,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2718,risk of coronary artery disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2718,gene polymorphism,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5449,Pancreatic cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4573,potential breast cancer variant,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4573,Ovarian cancer risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4852,autosomal recessive spherocytosis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,819,familial breast cancer risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,819,prostate cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4294,congenital myasthenic syndrome,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1732,non-small cell lung cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,622,patient's attention levels.,True,False
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2773,Visceral leishmaniasis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2773,Leishmania chagasi,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4857,Parkinson's disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3003,mutations of the LH receptor gene,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,565,increased risk for late-onset Alzheimer's disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3041,altered risk for celiac disease,True,False
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3161,undergo menopause early,True,False
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,196,increased risk of insulin resistance,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2845,rheumatoid arthritis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,2158,Alcoholism,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4166,Alzheimer's disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5424,squamous cell cancer risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5424,oral cancer risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5424,gastric cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1403,congenital adrenal hyperplasia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4209,Alzheimer's disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4209,dilated cardiomyopathy,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4209,incomplete penetrance,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3010,higher HDL levels,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3010,coronary artery disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3010,risk for carotid artery disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3010,coronary heart disease,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3010,colorectal cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,increased risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,macular degeneration,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,bladder cancer risk,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,non-small-cell lung cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,gastric cancer,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,peptic ulcer diseases,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,neovascular age-related macular degeneration,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,multiple myeloma,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,5324,heumatoid arthritis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3205,schizophrenia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3205,ability to recognize facial emotion,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3205,chronic rhinosinusitis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,3205,neurocognition,True,False
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4882,rheumatoid arthritis,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4882,type 1 diabetes,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4882,systemic lupus erythematosus,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,4882,Inflammatory Bowel Diseases,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1711,schizophrenia,True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1711,"decreased attentional capacity,",True,True
R_2XjJU6SMJAlU4I2,2020-09-22 10:40:27,IP Address,100,True,1074,1711,worse performance on memory tasks,True,True
